source_id,source_title,source_cluster,target_id,target_title,target_cluster,anchor_text,is_cross_cluster
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Grooming,4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,Best Dog Health and Care UK (2026) – Complete Guide,True
4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,Indoor Cats,4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,Best Cat Beds UK — Complete Guide,True
4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,Indoor Cats,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Best Heated Cat Beds UK,True
4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,Indoor Cats,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Best Cat Radiator Beds UK,True
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,Best Cat Beds UK — Complete Guide,False
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Best Heated Cat Beds UK,False
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,Indoor Cats,Best Cat Window Perches UK,True
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,True
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,Best Cat Beds UK — Complete Guide,False
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Best Cat Radiator Beds UK,False
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,Indoor Cats,Best Cat Window Perches UK,True
4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Best Heated Cat Beds UK — Winter Warmth Guide,False
4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Best Cat Radiator Beds UK — Hook-On Warmth,False
4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,Indoor Cats,Best Cat Window Perches UK — Sunning and Bird Watching,True
4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,Best Interactive Cat Toys UK (2026) – Wand & Puzzle Guide,True
4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,5296,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,Cat Toys,Best Indoor Cat Toys UK (2026): Complete Guide for House Cats,False
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,5035,Cat Enrichment Beyond Toys: Creating a Stimulating Home,Indoor Cats,enrichment for indoor cats,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,Best Cat Toys UK — Complete Guide,False
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,Best Interactive Cat Toys UK,False
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,Best Catnip Toys UK,False
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,Best Cat Beds UK (2026) – Complete Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,Indoor Cats,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Grooming,Best Cat Grooming Supplies UK (2026) – Complete Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Grooming,Best Cat Brushes UK (2026) – Guide by Coat Type,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Grooming,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4251,Best Cat Shampoo UK (2026) – When &#038; How to Bathe,Cat Supplies,Best Cat Shampoo UK (2026) – When & How to Bathe,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Best Cat Collars UK (2026) – Complete Safety Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Best Cat Harnesses UK (2026) – Safe Walking Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,Cat Supplies,Best Cat Scratching Posts UK (2026) – Complete Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4293,Best Cat Trees UK (2026) – Climbing &#038; Scratching Towers,Cat Supplies,Best Cat Trees UK (2026) – Climbing & Scratching Towers,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4300,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,Cat Supplies,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4307,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,Cat Supplies,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4314,Best Cat Litter Trays UK (2026) – Complete Guide,Cat Supplies,Best Cat Litter Trays UK (2026) – Complete Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4321,Best Cat Litter UK (2026) – Types &#038; Comparison Guide,Cat Supplies,Best Cat Litter UK (2026) – Types & Comparison Guide,True
4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,4335,Best Cat Litter Disposal UK (2026) – Waste Management Guide,Cat Supplies,Best Cat Litter Disposal UK (2026) – Waste Management Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,5032,Cat Toys FAQ: Common Questions Answered,Cat Toys,catnip FAQ,False
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4406,Best Interactive Cat Toys for Indoor Cats: Engagement Guide,Cat Toys,Best Interactive Cat Toys,False
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,5036,Understanding Cat Play Behaviour: What Different Play Styles Mean,Cat Supplies,Understanding Cat Play Behaviour,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,5033,How to Choose the Right Cat Toy for Your Cat&#8217;s Personality,Cat Toys,How to Choose Cat Toys by Personality,False
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Cat Toys,Cat Toy Rotation: Keep Toys Engaging,False
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,5035,Cat Enrichment Beyond Toys: Creating a Stimulating Home,Indoor Cats,Cat Enrichment Beyond Toys,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,Best Cat Toys UK — Complete Guide,False
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,Best Interactive Cat Toys UK,False
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,Best Cat Toys for Indoor Cats UK,False
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,Best Cat Beds UK (2026) – Complete Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Grooming,Best Cat Grooming Supplies UK (2026) – Complete Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4251,Best Cat Shampoo UK (2026) – When &#038; How to Bathe,Cat Supplies,Best Cat Shampoo UK (2026) – When & How to Bathe,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Best Cat Collars UK (2026) – Complete Safety Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Best Cat Harnesses UK (2026) – Safe Walking Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,Cat Supplies,Best Cat Scratching Posts UK (2026) – Complete Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4293,Best Cat Trees UK (2026) – Climbing &#038; Scratching Towers,Cat Supplies,Best Cat Trees UK (2026) – Climbing & Scratching Towers,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4300,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,Cat Supplies,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4307,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,Cat Supplies,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4314,Best Cat Litter Trays UK (2026) – Complete Guide,Cat Supplies,Best Cat Litter Trays UK (2026) – Complete Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4321,Best Cat Litter UK (2026) – Types &#038; Comparison Guide,Cat Supplies,Best Cat Litter UK (2026) – Types & Comparison Guide,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4328,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,Other,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,True
4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,4335,Best Cat Litter Disposal UK (2026) – Waste Management Guide,Cat Supplies,Best Cat Litter Disposal UK (2026) – Waste Management Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,5414,Cat Toy Types Explained: A Complete Glossary,Cat Toys,Cat Toy Types Explained: A Complete Glossary,False
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,5033,How to Choose the Right Cat Toy for Your Cat&#8217;s Personality,Cat Toys,choosing toys by play style,False
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,Best Cat Toys UK — Complete Guide,False
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4188,Best Catnip Toys UK (2026) – What Works and Why,Cat Toys,Best Catnip Toys UK — What Works and Why,False
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,Cat Toys,Best Cat Toys for Indoor Cats UK,False
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,Best Cat Beds UK (2026) – Complete Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Grooming,Best Cat Brushes UK (2026) – Guide by Coat Type,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Grooming,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Best Cat Collars UK (2026) – Complete Safety Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,Cat Supplies,Best Cat Scratching Posts UK (2026) – Complete Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4293,Best Cat Trees UK (2026) – Climbing &#038; Scratching Towers,Cat Supplies,Best Cat Trees UK (2026) – Climbing & Scratching Towers,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4300,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,Cat Supplies,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4307,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,Cat Supplies,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4314,Best Cat Litter Trays UK (2026) – Complete Guide,Cat Supplies,Best Cat Litter Trays UK (2026) – Complete Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4321,Best Cat Litter UK (2026) – Types &#038; Comparison Guide,Cat Supplies,Best Cat Litter UK (2026) – Types & Comparison Guide,True
4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,4335,Best Cat Litter Disposal UK (2026) – Waste Management Guide,Cat Supplies,Best Cat Litter Disposal UK (2026) – Waste Management Guide,True
4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,5419,Cat Care Basics: A Glossary for New Cat Owners,Glossary,Cat Care Basics: A Glossary for New Cat Owners,True
4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,5414,Cat Toy Types Explained: A Complete Glossary,Cat Toys,Cat Toy Types Explained: A Complete Glossary,False
4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,5036,Understanding Cat Play Behaviour: What Different Play Styles Mean,Cat Supplies,understanding play behaviour,True
4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,5035,Cat Enrichment Beyond Toys: Creating a Stimulating Home,Indoor Cats,enrichment beyond toys,True
4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,5032,Cat Toys FAQ: Common Questions Answered,Cat Toys,common cat toy questions,False
4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,5033,How to Choose the Right Cat Toy for Your Cat&#8217;s Personality,Cat Toys,choosing toys for your cat’s personality,False
4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Cat Toys,toy rotation guide,False
4174,Best Cat Toys UK (2026) – Complete Guide,Cat Toys,4181,Best Interactive Cat Toys UK (2026) – Wand &#038; Puzzle Guide,Cat Toys,Best Interactive Cat Toys UK — Wand and Puzzle Guide,False
