post_id,title,cluster,h2_text,h2_is_question,has_snippet_answer,snippet_score,target_query,competition_level
4286,Best Cat Scratching Posts UK (2026) – Complete Guide,Cat Supplies,Compared: Compared: Sisal vs Cardboard Scratching Surfaces,No,No,55.0,What is the best cat litter for indoor cats?,high
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Quick Summary,No,Yes,65.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Why Cat Harnesses Are Becoming Popular in the UK,Yes,Yes,90.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,How We Compare Cat Harnesses in the UK,Yes,Yes,80.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Types of Cat Harnesses Available in the UK,No,Yes,70.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,How to Harness Train Your Cat,Yes,No,65.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Cat Harnesses UK: Price Guide,No,No,55.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Frequently Asked Questions,No,Yes,65.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Related Guides,No,No,40.0,What is a catio?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Related Pet Care Guides,No,No,40.0,How to travel with a dog in the car UK?,medium
4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,Cat Supplies,Compared: Compared: Multi-Pet vs Single-Pet Household Management,No,No,55.0,How to set up a multi-pet household?,low
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Quick Summary,No,No,40.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Why Cat ID Tags Matter for UK Cat Owners,Yes,Yes,90.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,How We Compare Cat ID Tags in the UK,Yes,Yes,80.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Types of Cat ID Tags Available in the UK,No,No,55.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,What to Put on a Cat ID Tag,Yes,No,65.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Cat ID Tags UK: Price Guide,No,No,55.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Frequently Asked Questions,No,No,40.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Related Guides,No,No,40.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Related Pet Care Guides,No,No,40.0,What is a catio?,medium
4272,Best Cat ID Tags UK (2026) – Identification Guide,Cat Supplies,Compared: Compared: Breakaway vs Standard Cat Collars,No,No,55.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Quick Summary,No,No,40.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Why Cat GPS Trackers Are Growing in Popularity in the UK,Yes,Yes,90.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,How We Compare Cat GPS Trackers in the UK,Yes,No,65.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Types of Cat GPS Trackers Available in the UK,No,Yes,70.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Key Features to Compare in Cat GPS Trackers,No,No,40.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Cat GPS Trackers UK: Price Guide,No,No,55.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Frequently Asked Questions,No,Yes,55.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Related Guides,No,No,40.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Related Pet Care Guides,No,No,40.0,What is a catio?,medium
4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,Cat Supplies,Compared: Compared: Breakaway vs Standard Cat Collars,No,No,55.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Quick Summary,No,Yes,65.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Why Cat Collar Safety Is Critical for UK Cats,Yes,Yes,90.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,How We Compare Cat Collars in the UK,Yes,Yes,80.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Types of Cat Collars Available in the UK,No,Yes,70.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Cat Collar Fit: Getting It Right,No,No,40.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Cat Collars UK: Price Guide,No,No,55.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,UK Law: Cat Identification,No,Yes,65.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Frequently Asked Questions,No,Yes,65.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Related Guides,No,No,40.0,What is a catio?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Related Pet Care Guides,No,No,40.0,How to travel with a dog in the car UK?,medium
4258,Best Cat Collars UK (2026) – Complete Safety Guide,Cat Supplies,Compared: Compared: Multi-Pet vs Single-Pet Household Management,No,No,55.0,How to set up a multi-pet household?,low
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,Quick Summary,No,Yes,55.0,What is a catio?,medium
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,When Does a Cat Actually Need a Bath?,Yes,No,65.0,What is a catio?,medium
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,How We Compare Cat Shampoos in the UK,Yes,No,65.0,What is a catio?,medium
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,Types of Cat Shampoo Available in the UK,No,No,55.0,What is a catio?,medium
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,Cat Shampoo Safety: Critical Points,No,No,40.0,What is a catio?,medium
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,Cat Shampoo UK: Price Guide,No,No,55.0,What is a catio?,medium
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,Frequently Asked Questions,No,Yes,55.0,What is a catio?,medium
4251,Best Cat Shampoo UK (2026) – When & How to Bathe,Cat Supplies,Compared: Compared: Multi-Pet vs Single-Pet Household Management,No,No,55.0,How to set up a multi-pet household?,low
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,Quick Summary,No,Yes,65.0,What is a catio?,medium
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,Why Indoor Cats Need Regular Nail Trimming,Yes,Yes,90.0,What is the best cat litter for indoor cats?,high
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,How We Compare Cat Nail Clippers in the UK,Yes,Yes,80.0,What is a catio?,medium
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,Types of Cat Nail Clippers Available in the UK,No,Yes,70.0,What is a catio?,medium
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,How to Trim Cat Nails Safely,Yes,No,65.0,What is a catio?,medium
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,Cat Nail Clippers UK: Price Guide,No,No,55.0,What is a catio?,medium
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,Frequently Asked Questions,No,Yes,55.0,What is a catio?,medium
4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,Cat Supplies,Compared: Compared: Multi-Pet vs Single-Pet Household Management,No,No,55.0,How to set up a multi-pet household?,low
4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Supplies,Quick Summary,No,Yes,65.0,What is a catio?,medium
4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Supplies,Why the Right Cat Brush Matters,Yes,Yes,90.0,How to groom a long-haired cat?,medium
4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Supplies,How We Compare Cat Brushes in the UK,Yes,Yes,80.0,How to groom a long-haired cat?,medium
4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Supplies,Cat Brush Types and Which Coat They Suit,No,Yes,55.0,How to groom a long-haired cat?,medium
4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Supplies,Cat Brushes UK: Price Guide,No,No,55.0,How to groom a long-haired cat?,medium
4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Supplies,Frequently Asked Questions,No,Yes,55.0,What is a catio?,medium
4237,Best Cat Brushes UK (2026) – Guide by Coat Type,Cat Supplies,Compared: Compared: Multi-Pet vs Single-Pet Household Management,No,No,55.0,How to set up a multi-pet household?,low
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Quick Summary,No,Yes,65.0,What is a catio?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Why Cat Grooming Matters Even Though Cats Self-Groom,Yes,Yes,90.0,How to groom a long-haired cat?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,How We Compare Cat Grooming Products in the UK,Yes,Yes,80.0,How to groom a long-haired cat?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Essential Cat Grooming Tools for UK Owners,No,No,55.0,How to groom a long-haired cat?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Cat Grooming by Coat Type,No,No,40.0,How to groom a long-haired cat?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Cat Grooming Supplies UK: Price Guide,No,No,55.0,How to groom a long-haired cat?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Frequently Asked Questions,No,Yes,65.0,What is a catio?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Related Guides,No,No,40.0,What is a catio?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Related Pet Care Guides,No,No,40.0,What is a catio?,medium
4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,Cat Supplies,Compared: Multi-Pet Household vs Single-Pet Care Approaches,No,No,55.0,How to set up a multi-pet household?,low
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Quick Summary,No,No,40.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Why Cat Window Perches Are Great for UK Cats,Yes,Yes,90.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,How We Compare Cat Window Perches in the UK,Yes,Yes,80.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Types of Cat Window Perches Available in the UK,No,No,55.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Cat Window Perch Safety Checklist,No,No,40.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Cat Window Perches UK: Price Guide,No,No,55.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Frequently Asked Questions,No,Yes,65.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Related Guides,No,No,40.0,What is a catio?,medium
4223,Best Cat Window Perches UK (2026) – Sunning & Bird Watching,Cat Supplies,Compared: Compared: Heated Cat Beds vs Self-Warming Cat Beds,No,No,55.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Quick Summary,No,No,40.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Why Cat Radiator Beds Are a UK Favourite,Yes,Yes,90.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,How We Compare Cat Radiator Beds in the UK,Yes,Yes,80.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Types of Cat Radiator Beds,No,No,55.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Which Radiators Work with Cat Beds?,Yes,No,65.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Cat Radiator Beds UK: Price Guide,No,No,55.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Frequently Asked Questions,No,Yes,55.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Related Guides,No,No,40.0,What is a catio?,medium
4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,Cat Supplies,Compared: Compared: Heated Cat Beds vs Self-Warming Cat Beds,No,No,55.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Quick Summary,No,No,40.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Why Heated Cat Beds Are Popular in the UK,Yes,Yes,90.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,How We Compare Heated Cat Beds in the UK,Yes,No,65.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Types of Heated Cat Beds Available in the UK,No,No,55.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Heated Cat Beds UK: Price Guide,No,No,55.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Heated Cat Bed Safety Tips,No,No,55.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Product Recommendations,No,Yes,55.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Frequently Asked Questions,No,Yes,55.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Related Guides,No,No,40.0,What is a catio?,medium
4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,Cat Supplies,Compared: Compared: Heated Cat Beds vs Self-Warming Cat Beds,No,No,55.0,What is a catio?,medium
4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,Quick Summary,No,No,40.0,What is a catio?,medium
4202,Best Cat Beds UK (2026) – Complete Guide,Cat Supplies,Why the Right Cat Bed Matters for UK Cats,Yes,Yes,90.0,What is a catio?,medium
