post_id,title,cluster,detection_type,term,severity,current_state,recommended_action
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,weak_semantic_reinforcement,microchip,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'microchip'
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,body condition score,high,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,dental scaling,high,Term not found anywhere in post content,Add 'dental scaling' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,joint supplement,high,Term not found anywhere in post content,Add 'joint supplement' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,glucosamine,high,Term not found anywhere in post content,Add 'glucosamine' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,omega fatty acids,high,Term not found anywhere in post content,Add 'omega fatty acids' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,parasite lifecycle,high,Term not found anywhere in post content,Add 'parasite lifecycle' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,spot-on treatment,high,Term not found anywhere in post content,Add 'spot-on treatment' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,counter-conditioning,high,Term not found anywhere in post content,Add 'counter-conditioning' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,mouthing,high,Term not found anywhere in post content,Add 'mouthing' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,crate training,high,Term not found anywhere in post content,Add 'crate training' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,high-value treat,high,Term not found anywhere in post content,Add 'high-value treat' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,clicker training,high,Term not found anywhere in post content,Add 'clicker training' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,separation anxiety,high,Term not found anywhere in post content,Add 'separation anxiety' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,bite inhibition,high,Term not found anywhere in post content,Add 'bite inhibition' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,weak_semantic_reinforcement,enrichment,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'enrichment'
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,weak_semantic_reinforcement,microchip,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'microchip'
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Cat,missing_terminology,catnip,high,Term not found anywhere in post content,Add 'catnip' with inline definition to strengthen topical authority
4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Cat,missing_terminology,pheromone diffuser,high,Term not found anywhere in post content,Add 'pheromone diffuser' with inline definition to strengthen topical authority
4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Cat,missing_terminology,scratching post,high,Term not found anywhere in post content,Add 'scratching post' with inline definition to strengthen topical authority
4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Cat,missing_terminology,interactive toy,high,Term not found anywhere in post content,Add 'interactive toy' with inline definition to strengthen topical authority
4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Cat,missing_terminology,indoor enrichment,high,Term not found anywhere in post content,Add 'indoor enrichment' with inline definition to strengthen topical authority
4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Cat,missing_terminology,litter substrate,high,Term not found anywhere in post content,Add 'litter substrate' with inline definition to strengthen topical authority
4576,Multi-Pet Household Tips: Living with Dogs and Cats Together,Cat,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
