post_id,title,cluster,term,definition_text,insertion_location,priority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",In glossary block at end of post,medium
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,memory foam,"Memory foam -- a dense foam that moulds to a dog's body shape, relieving pressure on joints.",After first mention,medium
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,bolster bed,Bolster bed -- a dog bed with raised cushioned sides that give a sense of security and a place to rest the head.,In glossary block at end of post,high
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,nest bed,"Nest bed -- a round, deep-walled bed that lets dogs curl up and feel enclosed, mimicking a den.",In glossary block at end of post,high
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,elevated bed,"Elevated bed -- a raised cot-style bed that keeps the dog off the floor, improving airflow and cooling.",In glossary block at end of post,high
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,waterproof liner,Waterproof liner -- a moisture-blocking layer inside the bed cover that protects the foam from accidents and spills.,After first mention,medium
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,anti-microbial,"Anti-microbial -- treated to resist bacteria, mould, and odour, keeping the bed fresher for longer.",In glossary block at end of post,high
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",In glossary block at end of post,medium
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",In glossary block at end of post,medium
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
4783,How to Choose the Right Dog Bed Size,Dog Beds,memory foam,"Memory foam -- a dense foam that moulds to a dog's body shape, relieving pressure on joints.",After first mention,medium
4783,How to Choose the Right Dog Bed Size,Dog Beds,bolster bed,Bolster bed -- a dog bed with raised cushioned sides that give a sense of security and a place to rest the head.,In glossary block at end of post,high
4783,How to Choose the Right Dog Bed Size,Dog Beds,nest bed,"Nest bed -- a round, deep-walled bed that lets dogs curl up and feel enclosed, mimicking a den.",In glossary block at end of post,high
4783,How to Choose the Right Dog Bed Size,Dog Beds,elevated bed,"Elevated bed -- a raised cot-style bed that keeps the dog off the floor, improving airflow and cooling.",In glossary block at end of post,high
4783,How to Choose the Right Dog Bed Size,Dog Beds,denier,"Denier -- a measure of fabric thickness and durability; higher denier means tougher, more tear-resistant material.",In glossary block at end of post,high
4783,How to Choose the Right Dog Bed Size,Dog Beds,waterproof liner,Waterproof liner -- a moisture-blocking layer inside the bed cover that protects the foam from accidents and spills.,In glossary block at end of post,high
4783,How to Choose the Right Dog Bed Size,Dog Beds,anti-microbial,"Anti-microbial -- treated to resist bacteria, mould, and odour, keeping the bed fresher for longer.",In glossary block at end of post,high
4783,How to Choose the Right Dog Bed Size,Dog Beds,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",In glossary block at end of post,medium
4783,How to Choose the Right Dog Bed Size,Dog Beds,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
4783,How to Choose the Right Dog Bed Size,Dog Beds,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
4783,How to Choose the Right Dog Bed Size,Dog Beds,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",In glossary block at end of post,medium
4783,How to Choose the Right Dog Bed Size,Dog Beds,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,medium
4783,How to Choose the Right Dog Bed Size,Dog Beds,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",In glossary block at end of post,medium
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,microchip,"Microchip -- a tiny electronic chip implanted under the skin that stores a unique ID, helping reunite lost pets with owners.",After first mention,medium
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,body condition score,"Body condition score (BCS) -- a 1-to-9 scale vets use to judge whether a pet is underweight, ideal, or overweight by feeling ribs and waist.",In glossary block at end of post,high
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,dental scaling,"Dental scaling -- a veterinary procedure that removes tartar and plaque from teeth, usually under anaesthesia.",In glossary block at end of post,high
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,joint supplement,Joint supplement -- a daily pill or powder containing ingredients like glucosamine to support cartilage and joint health.,In glossary block at end of post,high
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,glucosamine,"Glucosamine -- a natural compound that helps maintain healthy cartilage in joints, commonly used for arthritis management.",In glossary block at end of post,high
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,omega fatty acids,"Omega fatty acids -- essential fats (omega-3 and omega-6) that support skin, coat, brain, and joint health.",In glossary block at end of post,high
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,parasite lifecycle,"Parasite lifecycle -- the stages a parasite goes through (egg, larva, adult); understanding it helps time treatments correctly.",In glossary block at end of post,high
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,spot-on treatment,"Spot-on treatment -- a liquid anti-parasite medication applied to the back of the neck, absorbed through the skin.",In glossary block at end of post,high
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,RSPCA,"RSPCA -- the Royal Society for the Prevention of Cruelty to Animals, the UK's leading animal welfare charity.",In glossary block at end of post,medium
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,BVA,"BVA -- the British Veterinary Association, the national body representing veterinary professionals in the UK.",In glossary block at end of post,medium
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,positive reinforcement,"Positive reinforcement -- rewarding desired behaviour (with treats, praise, or play) so the dog is more likely to repeat it.",In glossary block at end of post,medium
4573,Seasonal Pet Safety: Protecting Pets Through the Year,Dog Health,enrichment,"Enrichment -- activities and objects that stimulate a pet's mind and body, preventing boredom and behavioural problems.",In glossary block at end of post,medium
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,counter-conditioning,Counter-conditioning -- changing a dog's negative emotional response to a trigger by pairing it with something positive.,In glossary block at end of post,high
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,mouthing,Mouthing -- when a puppy chews or nibbles on hands and objects; normal exploration behaviour that needs gentle redirection.,In glossary block at end of post,high
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,crate training,"Crate training -- teaching a dog to see a crate as a safe, comfortable den, useful for house-training and travel.",In glossary block at end of post,high
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,high-value treat,High-value treat -- an especially tasty reward (like cheese or liver) used for difficult training situations.,In glossary block at end of post,high
